시,구,동,번지,본번,부번,단지명,전용면적,계약연도,계약일,거래금액,층,건축년도,도로명,거래일자,계약연월
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2020,2,29900,12,1993,가정로 65,20200702,202007
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2020,2,29900,12,1993,가정로 65,20200702,202007
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2020,4,32400,9,1993,가정로 65,20200804,202008
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2020,4,38300,14,1993,가정로 65,20200804,202008
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2020,22,39400,13,1993,가정로 65,20200822,202008
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2020,10,35500,7,1993,가정로 65,20200910,202009
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2020,25,31500,6,1993,가정로 65,20200925,202009
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2020,10,32800,7,1993,가정로 65,20201010,202010
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2020,17,31900,11,1993,가정로 65,20201017,202010
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2020,28,33000,1,1993,가정로 65,20201128,202011
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2020,30,37000,3,1993,가정로 65,20201130,202011
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2020,1,38500,7,1993,가정로 65,20201201,202012
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2020,15,35000,15,1993,가정로 65,20201215,202012
대전광역시,유성구,신성동,153,153,0,럭키하나,117.93,2020,23,36000,7,1993,가정로 63,20200523,202005
대전광역시,유성구,신성동,153,153,0,럭키하나,117.93,2020,16,39300,10,1993,가정로 63,20200616,202006
대전광역시,유성구,신성동,153,153,0,럭키하나,117.93,2020,16,37000,6,1993,가정로 63,20200616,202006
대전광역시,유성구,신성동,153,153,0,럭키하나,116.31,2020,17,33300,8,1993,가정로 63,20200617,202006
대전광역시,유성구,신성동,153,153,0,럭키하나,116.31,2020,2,37000,14,1993,가정로 63,20201102,202011
대전광역시,유성구,신성동,153,153,0,럭키하나,116.31,2020,21,37900,4,1993,가정로 63,20201121,202011
대전광역시,유성구,신성동,153,153,0,럭키하나,116.31,2020,4,35500,9,1993,가정로 63,20201204,202012
대전광역시,유성구,신성동,153,153,0,럭키하나,117.93,2020,19,40500,11,1993,가정로 63,20201219,202012
대전광역시,유성구,신성동,153,153,0,럭키하나,117.93,2020,23,39500,10,1993,가정로 63,20201223,202012
대전광역시,유성구,신성동,160-1,160,1,한울,117.295,2020,9,31000,14,1992,가정로 43,20200109,202001
대전광역시,유성구,신성동,160-1,160,1,한울,117.295,2020,12,33800,15,1992,가정로 43,20200212,202002
대전광역시,유성구,신성동,160-1,160,1,한울,117.295,2020,30,27000,9,1992,가정로 43,20200430,202004
대전광역시,유성구,신성동,160-1,160,1,한울,117.295,2020,10,28000,10,1992,가정로 43,20200510,202005
대전광역시,유성구,신성동,160-1,160,1,한울,117.295,2020,9,28000,13,1992,가정로 43,20200609,202006
대전광역시,유성구,신성동,160-1,160,1,한울,117.295,2020,17,28000,5,1992,가정로 43,20200617,202006
대전광역시,유성구,신성동,160-1,160,1,한울,117.295,2020,18,26400,3,1992,가정로 43,20200618,202006
대전광역시,유성구,신성동,160-1,160,1,한울,117.295,2020,5,31000,15,1992,가정로 43,20200905,202009
대전광역시,유성구,신성동,160-1,160,1,한울,117.295,2020,8,31500,17,1992,가정로 43,20201008,202010
대전광역시,유성구,신성동,160-1,160,1,한울,117.295,2020,27,33500,12,1992,가정로 43,20201027,202010
대전광역시,유성구,신성동,160-1,160,1,한울,117.295,2020,12,31500,9,1992,가정로 43,20201112,202011
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,14,50000,11,1992,어은로 57,20200114,202001
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,19,45500,2,1992,어은로 57,20200119,202001
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,20,43000,1,1992,어은로 57,20200120,202001
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,7,52000,10,1992,어은로 57,20200207,202002
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,18,50500,8,1992,어은로 57,20200218,202002
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,18,50500,7,1992,어은로 57,20200518,202005
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,10,52500,9,1992,어은로 57,20200610,202006
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,10,52400,2,1992,어은로 57,20200610,202006
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,18,54500,11,1992,어은로 57,20200618,202006
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,27,55500,12,1992,어은로 57,20200727,202007
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,6,53500,2,1992,어은로 57,20200806,202008
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,29,59000,14,1992,어은로 57,20200829,202008
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,10,57500,5,1992,어은로 57,20201010,202010
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,7,60000,4,1992,어은로 57,20201107,202011
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,17,58000,5,1992,어은로 57,20201217,202012
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,19,59700,5,1992,어은로 57,20201219,202012
대전광역시,유성구,어은동,99,99,0,한빛,117.295,2020,21,62500,11,1992,어은로 57,20201221,202012
대전광역시,유성구,용산동,716,716,0,경남아너스빌1단지,132.352,2020,20,62000,5,2008,용산2로 30,20200120,202001
대전광역시,유성구,용산동,716,716,0,경남아너스빌1단지,132.352,2020,4,68000,6,2008,용산2로 30,20200604,202006
대전광역시,유성구,용산동,716,716,0,경남아너스빌1단지,132.352,2020,4,70000,1,2008,용산2로 30,20200704,202007
대전광역시,유성구,용산동,716,716,0,경남아너스빌1단지,132.352,2020,22,78000,5,2008,용산2로 30,20200822,202008
대전광역시,유성구,용산동,716,716,0,경남아너스빌1단지,132.352,2020,26,79000,4,2008,용산2로 30,20201026,202010
대전광역시,유성구,용산동,719,719,0,경남아너스빌2단지,132.352,2020,19,64800,3,2008,배울2로 133,20200419,202004
대전광역시,유성구,용산동,719,719,0,경남아너스빌2단지,132.352,2020,15,82500,2,2008,배울2로 133,20200915,202009
대전광역시,유성구,용산동,722,722,0,대덕테크노밸리2차푸르지오1단지,133.976,2020,17,68000,2,2008,배울2로 134,20200217,202002
대전광역시,유성구,용산동,725,725,0,대덕테크노밸리2차푸르지오2단지,133.976,2020,20,68800,7,2008,배울1로 147,20200120,202001
대전광역시,유성구,용산동,663,663,0,우림필유2차,122.5584,2020,13,58500,11,2008,배울2로 114,20200113,202001
대전광역시,유성구,용산동,663,663,0,우림필유2차,123.1282,2020,3,57000,2,2008,배울2로 114,20200303,202003
대전광역시,유성구,용산동,663,663,0,우림필유2차,123.1282,2020,13,60000,4,2008,배울2로 114,20200513,202005
대전광역시,유성구,용산동,663,663,0,우림필유2차,123.1282,2020,1,63000,9,2008,배울2로 114,20200601,202006
대전광역시,유성구,용산동,663,663,0,우림필유2차,122.5584,2020,11,66300,13,2008,배울2로 114,20200611,202006
대전광역시,유성구,용산동,663,663,0,우림필유2차,123.1282,2020,17,63000,14,2008,배울2로 114,20200617,202006
대전광역시,유성구,용산동,663,663,0,우림필유2차,122.5584,2020,11,73000,6,2008,배울2로 114,20201011,202010
대전광역시,유성구,용산동,663,663,0,우림필유2차,122.5584,2020,20,77400,12,2008,배울2로 114,20201020,202010
대전광역시,유성구,용산동,663,663,0,우림필유2차,122.5584,2020,26,81700,6,2008,배울2로 114,20201226,202012
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,8,84000,15,2012,봉명로 48,20200208,202002
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,12,80000,6,2012,봉명로 48,20200212,202002
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,12,78000,3,2012,봉명로 48,20200212,202002
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,21,78500,4,2012,봉명로 48,20200221,202002
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,27,85000,27,2012,봉명로 48,20200227,202002
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,15,80000,1,2012,봉명로 48,20200515,202005
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,9,79500,1,2012,봉명로 48,20200609,202006
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,21,97000,29,2012,봉명로 48,20200821,202008
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,31,90000,7,2012,봉명로 48,20200831,202008
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,3,90000,12,2012,봉명로 48,20200903,202009
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,7,94000,22,2012,봉명로 48,20200907,202009
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,27,95000,8,2012,봉명로 48,20200927,202009
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,13,96000,13,2012,봉명로 48,20201013,202010
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,2,91000,4,2012,봉명로 48,20201102,202011
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,5,98000,4,2012,봉명로 48,20201105,202011
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,13,95000,1,2012,봉명로 48,20201113,202011
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,14,98000,17,2012,봉명로 48,20201114,202011
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,17,101000,26,2012,봉명로 48,20201117,202011
대전광역시,유성구,원신흥동,488,488,0,인스빌리베라,130.6481,2020,4,92000,3,2012,봉명로 48,20201204,202012
대전광역시,유성구,장대동,344,344,0,드림월드,131.0226,2020,9,53500,13,2002,문화원로 13,20200309,202003
대전광역시,유성구,장대동,344,344,0,드림월드,131.0226,2020,17,53500,8,2002,문화원로 13,20200617,202006
대전광역시,유성구,장대동,344,344,0,드림월드,131.0226,2020,9,55000,9,2002,문화원로 13,20201209,202012
대전광역시,유성구,장대동,344,344,0,드림월드,131.0226,2020,14,58700,13,2002,문화원로 13,20201214,202012
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,7,46000,13,2002,유성대로783번길 38,20200207,202002
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,19,41000,22,2002,유성대로783번길 38,20200219,202002
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,17,47000,5,2002,유성대로783번길 38,20200317,202003
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,17,47000,5,2002,유성대로783번길 38,20200317,202003
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,11,41500,13,2002,유성대로783번길 38,20200411,202004
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,9,45000,14,2002,유성대로783번길 38,20200509,202005
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,3,45500,17,2002,유성대로783번길 38,20200603,202006
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,31,47000,12,2002,유성대로783번길 38,20200731,202007
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,8,48000,9,2002,유성대로783번길 38,20200808,202008
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,25,44500,10,2002,유성대로783번길 38,20200825,202008
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,21,49900,11,2002,유성대로783번길 38,20200921,202009
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,22,47000,6,2002,유성대로783번길 38,20200922,202009
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,24,45000,7,2002,유성대로783번길 38,20200924,202009
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,7,45000,10,2002,유성대로783번길 38,20201007,202010
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,10,45000,12,2002,유성대로783번길 38,20201010,202010
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,27,45000,1,2002,유성대로783번길 38,20201127,202011
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,30,50000,22,2002,유성대로783번길 38,20201130,202011
대전광역시,유성구,장대동,323-2,323,2,월드컵패밀리타운,125.7427,2020,26,53500,13,2002,유성대로783번길 38,20201226,202012
대전광역시,유성구,장대동,479,479,0,장대푸르지오,128.699,2020,2,48500,3,2006,장대로71번길 34,20200102,202001
대전광역시,유성구,장대동,479,479,0,장대푸르지오,128.699,2020,23,64200,14,2006,장대로71번길 34,20200223,202002
대전광역시,유성구,장대동,479,479,0,장대푸르지오,128.699,2020,8,51000,1,2006,장대로71번길 34,20200508,202005
대전광역시,유성구,장대동,479,479,0,장대푸르지오,128.699,2020,1,57500,3,2006,장대로71번길 34,20200601,202006
대전광역시,유성구,장대동,382,382,0,한일유엔아이,122.7835,2020,10,29000,4,2005,장대로 103,20200110,202001
대전광역시,유성구,장대동,382,382,0,한일유엔아이,122.7835,2020,30,33500,13,2005,장대로 103,20200130,202001
대전광역시,유성구,장대동,382,382,0,한일유엔아이,122.7835,2020,15,29000,12,2005,장대로 103,20200215,202002
대전광역시,유성구,장대동,382,382,0,한일유엔아이,122.7835,2020,7,27700,1,2005,장대로 103,20200307,202003
대전광역시,유성구,장대동,382,382,0,한일유엔아이,122.7835,2020,13,28200,2,2005,장대로 103,20200313,202003
대전광역시,유성구,장대동,382,382,0,한일유엔아이,122.7835,2020,13,38200,6,2005,장대로 103,20200313,202003
대전광역시,유성구,장대동,382,382,0,한일유엔아이,122.7835,2020,22,27000,1,2005,장대로 103,20200522,202005
대전광역시,유성구,장대동,382,382,0,한일유엔아이,122.7835,2020,30,27500,7,2005,장대로 103,20200630,202006
대전광역시,유성구,장대동,382,382,0,한일유엔아이,122.7835,2020,22,36000,10,2005,장대로 103,20200822,202008
대전광역시,유성구,장대동,382,382,0,한일유엔아이,122.7835,2020,6,36000,10,2005,장대로 103,20201106,202011
대전광역시,유성구,장대동,382,382,0,한일유엔아이,122.7835,2020,12,32000,2,2005,장대로 103,20201112,202011
대전광역시,유성구,장대동,382,382,0,한일유엔아이,122.7835,2020,24,38500,12,2005,장대로 103,20201124,202011
대전광역시,유성구,전민동,462-4,462,4,나래,117.54,2020,2,32300,1,1994,엑스포로 501,20200602,202006
대전광역시,유성구,전민동,462-4,462,4,나래,117.54,2020,3,38000,5,1994,엑스포로 501,20200603,202006
대전광역시,유성구,전민동,462-4,462,4,나래,117.54,2020,6,37700,17,1994,엑스포로 501,20200606,202006
대전광역시,유성구,전민동,462-4,462,4,나래,117.54,2020,16,31000,2,1994,엑스포로 501,20200616,202006
대전광역시,유성구,전민동,460-1,460,1,삼성푸른,111.815,2020,13,39995,4,1993,전민로 71,20200613,202006
대전광역시,유성구,전민동,462-5,462,5,세종,117.53,2020,15,18500,7,1994,유성대로 1741,20200115,202001
대전광역시,유성구,전민동,462-5,462,5,세종,104.67,2020,20,26700,13,1994,유성대로 1741,20200120,202001
대전광역시,유성구,전민동,462-5,462,5,세종,104.67,2020,21,26500,2,1994,유성대로 1741,20200121,202001
대전광역시,유성구,전민동,462-5,462,5,세종,104.67,2020,7,26900,3,1994,유성대로 1741,20200207,202002
대전광역시,유성구,전민동,462-5,462,5,세종,104.67,2020,14,29000,8,1994,유성대로 1741,20200214,202002
대전광역시,유성구,전민동,462-5,462,5,세종,117.53,2020,15,33000,4,1994,유성대로 1741,20200515,202005
대전광역시,유성구,전민동,462-5,462,5,세종,117.53,2020,19,32000,6,1994,유성대로 1741,20200519,202005
대전광역시,유성구,전민동,462-5,462,5,세종,117.53,2020,19,33000,12,1994,유성대로 1741,20200519,202005
대전광역시,유성구,전민동,462-5,462,5,세종,104.67,2020,22,28000,4,1994,유성대로 1741,20200522,202005
대전광역시,유성구,전민동,462-5,462,5,세종,104.67,2020,30,29700,9,1994,유성대로 1741,20200530,202005
대전광역시,유성구,전민동,462-5,462,5,세종,104.67,2020,7,16300,9,1994,유성대로 1741,20200707,202007
대전광역시,유성구,전민동,462-5,462,5,세종,117.53,2020,13,37800,5,1994,유성대로 1741,20200713,202007
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,9,38500,14,1994,엑스포로 448,20200109,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,11,33300,9,1994,엑스포로 448,20200111,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,16,37800,15,1994,엑스포로 448,20200116,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,18,37700,7,1994,엑스포로 448,20200118,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,20,34000,1,1994,엑스포로 448,20200120,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,20,32500,2,1994,엑스포로 448,20200120,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,21,38000,15,1994,엑스포로 448,20200121,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,22,38000,9,1994,엑스포로 448,20200122,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,22,36000,2,1994,엑스포로 448,20200122,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,22,42500,8,1994,엑스포로 448,20200122,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,27,35700,17,1994,엑스포로 448,20200127,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,28,41100,9,1994,엑스포로 448,20200128,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,29,39500,15,1994,엑스포로 448,20200129,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,29,34500,8,1994,엑스포로 448,20200129,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,29,45000,11,1994,엑스포로 448,20200129,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,29,39000,15,1994,엑스포로 448,20200129,202001
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,1,43500,5,1994,엑스포로 448,20200201,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,1,39000,7,1994,엑스포로 448,20200201,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,5,40300,12,1994,엑스포로 448,20200205,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,8,35000,14,1994,엑스포로 448,20200208,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,10,32000,2,1994,엑스포로 448,20200210,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,14,39500,6,1994,엑스포로 448,20200214,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,15,37900,9,1994,엑스포로 448,20200215,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,15,37000,16,1994,엑스포로 448,20200215,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,22,34700,3,1994,엑스포로 448,20200222,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,22,43000,16,1994,엑스포로 448,20200222,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,24,35000,14,1994,엑스포로 448,20200224,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,27,49000,8,1994,엑스포로 448,20200227,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,29,34000,8,1994,엑스포로 448,20200229,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,29,33000,3,1994,엑스포로 448,20200229,202002
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,5,35000,8,1994,엑스포로 448,20200305,202003
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,7,41000,11,1994,엑스포로 448,20200307,202003
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,9,38000,16,1994,엑스포로 448,20200309,202003
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,12,47800,11,1994,엑스포로 448,20200312,202003
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,14,36000,2,1994,엑스포로 448,20200314,202003
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,14,34000,16,1994,엑스포로 448,20200314,202003
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,20,38100,8,1994,엑스포로 448,20200320,202003
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,28,35800,2,1994,엑스포로 448,20200328,202003
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,4,46700,12,1994,엑스포로 448,20200404,202004
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,8,35000,2,1994,엑스포로 448,20200408,202004
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,10,54000,14,1994,엑스포로 448,20200410,202004
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,20,39500,14,1994,엑스포로 448,20200420,202004
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,21,40500,4,1994,엑스포로 448,20200421,202004
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,21,35900,12,1994,엑스포로 448,20200421,202004
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,25,33700,17,1994,엑스포로 448,20200425,202004
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,1,40800,3,1994,엑스포로 448,20200501,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,2,52000,12,1994,엑스포로 448,20200502,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,4,40000,7,1994,엑스포로 448,20200504,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,6,50000,17,1994,엑스포로 448,20200506,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,11,36000,5,1994,엑스포로 448,20200511,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,11,36000,5,1994,엑스포로 448,20200511,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,20,37800,15,1994,엑스포로 448,20200520,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,20,38500,6,1994,엑스포로 448,20200520,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,20,39000,17,1994,엑스포로 448,20200520,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,21,40000,8,1994,엑스포로 448,20200521,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,22,40500,4,1994,엑스포로 448,20200522,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,22,52500,17,1994,엑스포로 448,20200522,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,23,35000,2,1994,엑스포로 448,20200523,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,23,35000,4,1994,엑스포로 448,20200523,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,23,36300,1,1994,엑스포로 448,20200523,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,23,43500,8,1994,엑스포로 448,20200523,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,25,35000,2,1994,엑스포로 448,20200525,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,25,35000,2,1994,엑스포로 448,20200525,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,25,41600,10,1994,엑스포로 448,20200525,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,26,47000,17,1994,엑스포로 448,20200526,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,26,50000,16,1994,엑스포로 448,20200526,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,27,37500,5,1994,엑스포로 448,20200527,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,27,33700,2,1994,엑스포로 448,20200527,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,27,38000,1,1994,엑스포로 448,20200527,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,28,37800,11,1994,엑스포로 448,20200528,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,29,45000,2,1994,엑스포로 448,20200529,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,29,33000,1,1994,엑스포로 448,20200529,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,29,50000,7,1994,엑스포로 448,20200529,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,29,35000,1,1994,엑스포로 448,20200529,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,29,49500,8,1994,엑스포로 448,20200529,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,29,49000,14,1994,엑스포로 448,20200529,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,30,54000,6,1994,엑스포로 448,20200530,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,30,38000,2,1994,엑스포로 448,20200530,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,31,52000,10,1994,엑스포로 448,20200531,202005
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,1,47500,16,1994,엑스포로 448,20200601,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,1,58000,13,1994,엑스포로 448,20200601,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,3,40000,2,1994,엑스포로 448,20200603,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,4,44500,12,1994,엑스포로 448,20200604,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,4,45850,16,1994,엑스포로 448,20200604,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,5,41500,17,1994,엑스포로 448,20200605,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,116.37,2020,6,40000,15,1994,엑스포로 448,20200606,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,6,44700,14,1994,엑스포로 448,20200606,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,8,43900,10,1994,엑스포로 448,20200608,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,8,54900,9,1994,엑스포로 448,20200608,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,9,37000,1,1994,엑스포로 448,20200609,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,10,50000,14,1994,엑스포로 448,20200610,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,10,50000,14,1994,엑스포로 448,20200610,202006
대전광역시,유성구,전민동,464-1,464,1,엑스포,133.11,2020,11,50000,16,1994,엑스포로 448,20200611,202006
