시군구,번지,본번,부번,단지명,전용면적,계약연도,계약일,거래금액,층,건축년도,도로명
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,7,25800,11,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,7,24200,15,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201909,7,19000,2,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,7,27000,6,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,9,27500,5,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,14,27900,6,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201909,16,23300,3,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,17,27800,11,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,17,28300,12,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201909,17,22100,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201909,18,22500,9,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201909,19,22500,6,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201909,21,22000,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,21,30000,7,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,21,27000,8,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201909,23,18500,1,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,24,26000,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,24,25000,3,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,25,25000,2,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201909,28,23750,12,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,28,24000,1,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201909,28,22300,13,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201909,30,26450,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,1,27800,8,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,1,30000,13,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,2,26700,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,5,27800,6,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201910,5,19800,1,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201910,5,23000,7,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,5,26500,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,5,28700,7,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,7,28300,10,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201910,7,24000,14,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,7,29200,7,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,10,32000,8,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,10,26200,3,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201910,10,22000,2,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,10,26800,15,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201910,11,23000,6,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,12,26700,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,15,27400,14,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201910,16,23300,8,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,17,25500,2,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201910,17,22600,15,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,17,28000,9,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,18,26600,9,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201910,19,22000,10,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,21,30900,8,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201910,22,24000,13,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,23,25000,3,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,25,27500,6,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,26,30500,14,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201910,26,24900,14,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201910,29,24500,3,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201910,30,23700,5,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201910,31,24500,13,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,2,26700,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201911,5,21000,2,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,6,30000,11,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201911,8,23550,13,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201911,8,19500,1,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,9,29000,3,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,9,30900,7,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,9,29500,6,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,9,29800,13,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,11,28800,8,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,11,25000,1,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201911,12,24600,14,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201911,13,20000,1,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,14,30600,11,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,15,28250,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,22,31700,10,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,24,29000,15,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201911,25,19400,1,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201911,27,24500,5,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201911,27,24400,8,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201911,28,25000,7,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201911,28,24400,3,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201911,28,25400,11,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,29,25000,2,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201911,29,22800,3,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201911,30,25700,11,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,30,34000,11,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201911,30,22900,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201911,30,26400,1,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201912,2,25500,12,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,2,33000,9,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,4,31800,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201912,5,27000,12,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,6,25000,2,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201912,6,24000,15,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201912,7,24700,9,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,7,28750,13,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,7,29500,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,7,35900,13,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,9,32900,11,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201912,10,26000,6,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201912,11,28000,10,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,14,27200,1,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,14,28000,3,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201912,16,27250,12,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,17,36700,14,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201912,21,26800,5,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,21,24500,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201912,26,26800,4,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201912,26,26700,5,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,27,33000,14,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201912,27,28800,9,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201912,27,24700,2,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.7,201912,28,27000,9,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201912,28,26400,9,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201912,29,26800,10,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201912,29,25000,3,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,84.99,201912,30,33200,3,1993,청사로 282
대전광역시 서구 둔산동,909,909,0,수정타운,71.52,201912,31,28500,12,1993,청사로 282
대전광역시 서구 둔산동,1094,1094,0,스카이빌,30.075,201902,21,6800,8,2003,갈마역로 16
대전광역시 서구 둔산동,1094,1094,0,스카이빌,30.075,201903,18,6400,7,2003,갈마역로 16
대전광역시 서구 둔산동,1094,1094,0,스카이빌,30.075,201905,4,6100,10,2003,갈마역로 16
대전광역시 서구 둔산동,1094,1094,0,스카이빌,30.075,201906,28,6300,6,2003,갈마역로 16
대전광역시 서구 둔산동,1094,1094,0,스카이빌,30.075,201908,20,6300,7,2003,갈마역로 16
대전광역시 서구 둔산동,1094,1094,0,스카이빌,30.075,201909,20,6180,13,2003,갈마역로 16
대전광역시 서구 둔산동,1094,1094,0,스카이빌,30.075,201912,6,6250,13,2003,갈마역로 16
대전광역시 서구 둔산동,1263,1263,0,시티팰리스7차,32.5936,201902,15,13600,4,2017,둔산서로 33
대전광역시 서구 둔산동,1263,1263,0,시티팰리스7차,23.7766,201905,23,11400,5,2017,둔산서로 33
대전광역시 서구 둔산동,1263,1263,0,시티팰리스7차,18.1172,201908,15,9500,5,2017,둔산서로 33
대전광역시 서구 둔산동,1263,1263,0,시티팰리스7차,23.937,201910,10,11000,2,2017,둔산서로 33
대전광역시 서구 둔산동,1263,1263,0,시티팰리스7차,23.937,201912,23,11050,3,2017,둔산서로 33
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201901,12,49300,5,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201901,19,55300,2,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,164.58,201901,21,70000,4,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201902,11,50000,8,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201902,20,49500,6,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201904,10,46800,3,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201904,15,53000,15,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201904,20,60000,12,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201905,1,62300,7,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201905,2,47000,6,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201905,8,63000,13,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201905,13,60000,11,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201906,3,64200,14,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201906,15,52300,7,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201906,28,61000,8,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201907,1,63000,13,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,164.58,201907,12,69000,3,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201908,1,64700,7,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,75.42,201908,9,43000,12,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201908,10,45800,15,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,75.42,201908,16,33800,1,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,164.58,201908,17,73000,15,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201908,19,54000,11,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201908,21,67500,11,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201908,22,53900,4,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,164.58,201908,23,82000,8,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201908,29,49000,12,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201908,31,49500,7,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201909,4,63000,2,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201909,10,47000,1,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201909,17,49700,14,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201909,19,41000,2,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,164.58,201909,22,89000,14,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201909,30,47500,5,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201910,1,49000,5,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201910,7,51900,6,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201910,7,51500,6,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,164.58,201910,8,90000,11,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,75.42,201910,12,41100,15,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201910,16,41000,1,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201910,24,49400,3,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,75.42,201910,25,41000,2,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201910,26,51000,4,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201910,28,45000,4,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201911,5,60000,11,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201911,9,54500,14,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,75.42,201911,12,45900,10,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,75.42,201911,12,44500,13,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201911,13,60000,9,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201911,15,53000,5,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201911,20,50500,1,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,75.42,201911,23,44500,5,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201911,27,47100,1,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201911,28,55800,3,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201911,30,76000,3,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,127.56,201911,30,73250,2,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,75.42,201912,3,46900,14,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201912,6,55800,1,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201912,9,60000,12,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,164.58,201912,14,106000,6,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,75.42,201912,16,43000,1,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201912,18,55500,2,1993,둔산북로 175
대전광역시 서구 둔산동,1383,1383,0,영진햇님,93.105,201912,23,60000,11,1993,둔산북로 175
대전광역시 서구 둔산동,908-3,908,3,은초롱,84.93,201903,6,27700,15,1994,청사로 269
대전광역시 서구 둔산동,908-3,908,3,은초롱,84.93,201904,3,26400,5,1994,청사로 269
대전광역시 서구 둔산동,908-3,908,3,은초롱,84.93,201905,21,27100,15,1994,청사로 269
대전광역시 서구 둔산동,908-3,908,3,은초롱,84.93,201908,10,27600,2,1994,청사로 269
대전광역시 서구 둔산동,908-3,908,3,은초롱,84.93,201908,24,29400,13,1994,청사로 269
대전광역시 서구 둔산동,908-3,908,3,은초롱,84.93,201909,8,25900,2,1994,청사로 269
대전광역시 서구 둔산동,908-3,908,3,은초롱,84.93,201910,1,26700,3,1994,청사로 269
대전광역시 서구 둔산동,908-3,908,3,은초롱,84.93,201910,12,28400,10,1994,청사로 269
대전광역시 서구 둔산동,908-3,908,3,은초롱,84.93,201912,20,29000,5,1994,청사로 269
대전광역시 서구 둔산동,908-3,908,3,은초롱,84.93,201912,31,30000,4,1994,청사로 269
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201901,18,27700,5,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201901,23,20000,12,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201901,26,21500,4,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201902,12,27000,6,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201902,21,22000,3,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201902,24,21900,8,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201902,25,30300,7,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201903,2,21500,5,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201904,6,20900,3,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201904,10,19000,4,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201904,12,29500,8,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201904,18,22200,5,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201904,20,21350,2,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201904,27,21000,3,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201904,28,22900,8,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201905,8,27900,6,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201905,13,27000,4,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201905,15,21500,3,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201905,15,22500,4,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201905,20,23400,5,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201905,22,22300,8,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201905,25,23500,5,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201905,25,21950,8,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201906,4,23800,6,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201906,14,23000,10,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201906,14,26800,2,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201906,21,26500,3,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201906,22,28000,3,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201906,26,23700,9,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201906,27,23600,7,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201906,29,31500,8,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201907,2,28300,12,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201907,4,28350,8,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201907,6,23900,8,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201907,11,23400,5,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201907,15,23700,9,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201907,19,23700,6,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201907,20,28900,3,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201907,20,23500,4,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201907,23,32000,8,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201907,30,30300,9,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201908,1,25000,3,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201908,5,28000,2,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201908,6,23700,7,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201908,7,31500,12,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201908,12,23900,4,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201908,14,22500,10,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201908,16,22300,6,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201908,24,23450,12,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201908,27,31000,12,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201908,28,22700,2,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201908,29,22500,2,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201908,31,24000,6,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201909,11,21200,2,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201909,20,24000,4,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201909,25,30000,4,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201909,28,20750,1,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201909,30,30000,9,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201910,3,23100,3,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201910,5,25000,2,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201910,12,29000,2,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201910,29,25300,12,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201911,5,25400,9,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201911,13,25800,11,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201911,13,25100,11,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201911,20,24800,12,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201911,22,26000,7,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201911,26,24400,3,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201911,29,35500,9,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201911,30,36000,5,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201912,6,29000,2,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201912,10,26600,5,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201912,10,35000,9,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201912,10,36800,12,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201912,12,25000,4,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,84.9,201912,13,36000,10,1994,둔산남로 15
대전광역시 서구 둔산동,1203,1203,0,은하수,59.74,201912,13,22800,2,1994,둔산남로 15
